ID,Cer d16:1/16:0,Cer d16:1/18:0,Cer d16:1/20:0,Cer d16:1/22:0,Cer d16:1/23:0,Cer d16:1/24:0,Cer d16:1/24:1,Cer d16:1/25:1,Cer d16:1/26:0,Cer d16:1/26:1,Cer d18:0/16:0,Cer d18:0/18:0,Cer d18:0/20:0,Cer d18:0/22:0,Cer d18:0/22:1,Cer d18:0/23:0,Cer d18:0/24:0,Cer d18:0/24:1,Cer d18:0/25:0,Cer d18:0/26:0,Cer d18:1/14:0,Cer d18:1/16:0,Cer d18:1/18:0,Cer d18:1/20:0,Cer d18:1/22:0,Cer d18:1/23:0,Cer d18:1/23:1,Cer d18:1/24:0,Cer d18:1/24:1,Cer d18:1/25:0,Cer d18:1/25:1,Cer d18:1/26:0,Cer d18:1/26:1,Cer d18:2/14:0,Cer d18:2/16:0,Cer d18:2/18:0,Cer d18:2/20:0,Cer d18:2/22:0,Cer d18:2/23:0,Cer d18:2/24:0,Cer d18:2/24:1,Cer d18:2/25:0,Cer d18:2/25:1,Cer d18:2/26:0,Cer d18:2/26:1,Hex2Cer d16:1/16:0,Hex2Cer d18:1/14:0,Hex2Cer d18:1/16:0,Hex2Cer d18:1/18:0,Hex2Cer d18:1/20:0,Hex2Cer d18:1/22:0,Hex2Cer d18:1/23:0,Hex2Cer d18:1/24:0,Hex2Cer d18:1/24:1,Hex2Cer d18:2/16:0,Hex2Cer d18:2/24:1,GM3 d16:1/14:0,GM3 d16:1/16:0,GM3 d16:1/18:0,GM3 d16:1/20:0,GM3 d16:1/22:0,GM3 d16:1/24:0,GM3 d18:1/14:0,GM3 d18:1/16:0,GM3 d18:1/18:0,GM3 d18:1/20:0,GM3 d18:1/22:0,GM3 d18:1/24:0,GM3 d18:1/24:1,GM3 d18:2/16:0,GM3 d18:2/18:0,GM3 d18:2/24:0,Hex1Cer d16:1/16:0,Hex1Cer d16:1/20:0,Hex1Cer d16:1/22:0,Hex1Cer d16:1/23:0,Hex1Cer d16:1/24:0,Hex1Cer d16:1/24:1,Hex1Cer d18:0/16:0,Hex1Cer d18:0/16:1,Hex1Cer d18:0/22:0,Hex1Cer d18:0/23:0,Hex1Cer d18:0/24:0,Hex1Cer d18:0/24:1,Hex1Cer d18:1/14:0,Hex1Cer d18:1/16:0,Hex1Cer d18:1/18:0,Hex1Cer d18:1/20:0,Hex1Cer d18:1/22:0,Hex1Cer d18:1/23:0,Hex1Cer d18:1/23:1,Hex1Cer d18:1/24:0,Hex1Cer d18:1/24:1,Hex1Cer d18:1/25:0,Hex1Cer d18:1/25:1,Hex1Cer d18:1/26:0,Hex1Cer d18:1/26:1,Hex1Cer d18:2/16:0,Hex1Cer d18:2/20:0,Hex1Cer d18:2/22:0,Hex1Cer d18:2/23:0,Hex1Cer d18:2/24:0,Hex1Cer d18:2/24:1,Hex1Cer d18:2/25:0,SM d16:1/16:0,SM d16:1/18:0,SM d16:1/20:0,SM d16:1/22:0,SM d16:1/23:0,SM d16:1/24:0,SM d16:1/24:1,SM d18:0/16:0,SM d18:1/12:0,SM d18:1/14:0,SM d18:1/16:0,SM d18:1/18:0,SM d18:1/20:0,SM d18:1/22:0,SM d18:1/22:1,SM d18:1/23:0,SM d18:1/23:1,SM d18:1/24:0,SM d18:1/24:1,SM d18:2/14:0,SM d18:2/16:0,SM d18:2/18:0,SM d18:2/20:0,SM d18:2/22:0,SM d18:2/23:0,SM d18:2/24:0,SM d18:2/24:1,Sph d18:0,Sph d18:1
S11,0.001870282,0.003658888,0.008707541,0.02374361,0.013621449,0.058199508,0.012459859,0.000214205,0.000554461,0.000273235,0.000660404,0.002502852,0.00598727,0.017032464,0.005393637,0.004817245,0.021993962,0.007096036,0.000522703,0.000116237,0.000480298,0.037513119,0.021984121,0.026758456,0.196864298,0.172282754,0.000693346,0.875947119,0.217194706,0.025268397,0.003137111,0.006230992,0.001831,0.000493792,0.003961781,0.002698933,0.0055976,0.034056035,0.026244018,0.14794158,0.023720108,0.00494697,0.000934758,0.001272105,0.000421293,0.013263168,0.005460861,0.287941925,0.003154428,0.002952234,0.007627144,0.002348092,0.019311478,0.031527304,0.023612855,0.006835766,0.001862131,0.003976228,0.030760091,0.002476259,0.002073942,0.009241369,0.003976228,0.030760091,0.013733061,0.002073942,0.009241369,0.017717083,0.004160429,0.003504301,0.002965318,0.004160429,0.004885083,0.00859553,0.030378807,0.007212626,0.02824376,0.006784289,0.002167854,0.00801693,0.007611314,0.002752644,0.012492882,0.003723542,0.00195812,0.121251244,0.013952358,0.039298412,0.513971921,0.155883863,0.001286201,0.588968197,0.297971969,0.010240417,0.002126466,0.003394019,0.001912611,0.010631882,0.007148619,0.049352175,0.014235165,0.080987729,0.028034831,0.001902142,2.164835745,1.465630815,0.909426566,2.358510691,0.402314733,1.481624468,1.227394038,0.564211925,0.093578021,0.701538168,27.52255966,3.668369245,1.931348605,5.914534087,0.102209071,2.686043833,0.104065559,4.794134389,8.377926378,0.16032347,5.091091233,2.458551997,0.560791157,2.79934197,1.076320124,3.103894497,3.29170862,0.014072163,0.041522981
S12,0.001362217,0.001991762,0.004536586,0.024878641,0.00948562,0.04204107,0.011425418,0.000354332,0.000507987,0.000192745,0.000518863,0.001203405,0.00386317,0.008986864,0.003617768,0.004579496,0.017725425,0.004933661,0.000472485,0.000129498,0.000436365,0.045223133,0.024204398,0.02410724,0.248469736,0.181828808,0.001263689,0.747138472,0.169618335,0.027104131,0.004455871,0.005122737,0.00214793,0.000751852,0.005352512,0.004591765,0.005434903,0.047280759,0.044342732,0.162102789,0.048395138,0.0063122,0.001062647,0.001914576,0.000633485,0.007994234,0.004429915,0.245142082,0.004303936,0.002529109,0.015209134,0.002005917,0.02465385,0.034736201,0.023063387,0.007293665,0.000818645,0.002516823,0.029538736,0.000661259,0.001040954,0.004600137,0.002516823,0.029538736,0.011268309,0.001040954,0.004600137,0.007011529,0.003927287,0.003646507,0.002280236,0.003927287,0.003168655,0.004507541,0.014766562,0.003854215,0.010858079,0.003881822,0.001610037,0.005513654,0.004801633,0.002068709,0.006281737,0.002889502,0.001880564,0.071944079,0.015204662,0.025364941,0.218093711,0.105744215,0.001047339,0.3165944,0.291162456,0.006160472,0.001985377,0.00168287,0.001277324,0.007268675,0.003588382,0.029877806,0.015569936,0.042964318,0.022457299,0.00074392,1.624341238,0.814128536,0.56247609,1.53023052,0.317131775,0.677924055,1.01687397,0.512270151,0.072166691,0.788733219,30.91700104,2.294426503,1.975676438,6.426681007,0.252325933,3.666092557,0.153839434,5.545704557,9.697138365,0.234109709,7.168626972,2.124920276,0.462237348,3.734547103,0.918855309,3.840735691,4.063894702,0.028366963,0.06904763
S13,0.001120544,0.003024057,0.009886175,0.0216662,0.012465637,0.05537754,0.012724567,0.000235509,0.000696456,0.000266324,0.000837216,0.00208013,0.009006492,0.014259628,0.008506106,0.006255425,0.02087074,0.005703703,0.000592712,0.000134913,0.000474394,0.02843157,0.039255326,0.040795189,0.207392726,0.161624509,0.001067014,0.838673798,0.195976833,0.027524789,0.004603257,0.00545229,0.001474656,0.000760495,0.003512037,0.002660017,0.005723715,0.040633344,0.033983709,0.13759254,0.029951573,0.00348284,0.000737664,0.001040177,0.000515987,0.00818266,0.003490945,0.189290853,0.001980087,0.003742586,0.008236745,0.002510208,0.015842455,0.028542469,0.016775298,0.006639446,0.000688073,0.003374944,0.029255849,0.001948676,0.002058202,0.006053468,0.003374944,0.029255849,0.008186588,0.002058202,0.006053468,0.005364587,0.003410487,0.003769712,0.002561944,0.003410487,0.006533403,0.004074068,0.031446674,0.006364286,0.021092536,0.009799586,0.001780006,0.003180788,0.005886901,0.002450034,0.007881828,0.005740396,0.001733364,0.065248582,0.014121537,0.023415128,0.311328124,0.09052741,0.001558602,0.423873206,0.187222613,0.006730474,0.001865038,0.002230996,0.001416177,0.009699476,0.003979885,0.05564899,0.012430412,0.069633138,0.018753706,0.001042544,2.365438134,1.807863062,0.599006452,1.788198364,0.415943924,1.184247281,1.304474676,0.376850531,0.073274826,0.86099213,32.63128803,3.779148542,1.941834276,6.208153104,0.171651383,3.618411802,0.193359777,5.669745421,8.803419309,0.309499953,7.437408755,1.823471144,0.59378554,2.693504471,1.201558082,3.135983336,3.749592796,0.015251039,0.036391607
S14,0.000706924,0.001691481,0.003293159,0.008846421,0.003199007,0.017193431,0.007728045,7.89E-05,0.000278743,0.000149387,0.000903251,0.00114698,0.005289505,0.007669065,0.00436811,0.002881145,0.009422856,0.005162093,0.000377042,9.59E-05,0.000383776,0.046869301,0.021478282,0.026533006,0.150033802,0.119174553,0.001284315,0.558602029,0.179613918,0.018813119,0.002536473,0.004359906,0.001398433,0.000432128,0.004073457,0.004825436,0.003397974,0.031994719,0.018499742,0.09615357,0.036266801,0.003194954,0.000615883,0.000804131,0.000437941,0.004595221,0.004432842,0.178547853,0.003787817,0.002677607,0.005694455,0.00228652,0.01219571,0.019195023,0.017151104,0.006237793,0.001138927,0.002146797,0.030754305,3.20E-06,0.002077951,0.004104318,0.002146797,0.030754305,0.011995746,0.002077951,0.004104318,0.007453428,0.004552414,0.003549648,0.002137569,0.004552414,0.001702387,0.002786732,0.010701461,0.001602276,0.013367354,0.003210487,0.001270162,0.002003327,0.005040219,0.000937228,0.005402708,0.005034944,0.001158188,0.111218094,0.016906904,0.021418265,0.249414435,0.084586007,0.000519834,0.372206149,0.28623888,0.006350963,0.002360854,0.001745835,0.001342225,0.006565711,0.007594336,0.029318296,0.014908353,0.049440459,0.030333089,0.001264153,0.882630645,0.945796602,0.506817344,0.952983443,0.168559976,0.545566046,0.861335851,0.509418518,0.085130646,0.662268984,27.84461466,3.600937643,1.244503398,4.258927887,0.216363881,1.874489178,0.062009172,4.020465988,8.715430614,0.156941446,6.244031979,2.317896012,0.732238612,2.308119446,0.813298532,2.020546391,5.168781867,0.009599855,0.01971058
S15,0.001088076,0.001959978,0.005286262,0.016016945,0.005578668,0.02191031,0.010889209,9.77E-05,0.00024113,0.000127629,0.001042974,0.003470631,0.010232072,0.014293028,0.009797699,0.005039199,0.019155694,0.007680007,0.000483315,0.000128481,0.000387913,0.038692199,0.031353282,0.03228279,0.150765057,0.126192741,0.001161222,0.460085912,0.18335132,0.019697313,0.003032377,0.004156463,0.001834137,0.000408912,0.002575149,0.002773255,0.004628679,0.020744182,0.014131036,0.054551023,0.017621103,0.00192555,0.000435179,0.000463494,0.000193092,0.005613815,0.003242956,0.204279262,0.002549513,0.00214268,0.008237495,0.001631531,0.012347054,0.014572926,0.011524149,0.003433969,0.000506951,0.001638374,0.020694255,0.000384993,0.002281819,0.003547742,0.001638374,0.020694255,0.008696376,0.002281819,0.003547742,0.003368007,0.00227418,0.001693812,0.000792758,0.00227418,0.002972061,0.003707015,0.01303439,0.003347068,0.015963755,0.00425089,0.002287225,0.002687292,0.005696848,0.002789358,0.006530333,0.005153786,0.000774255,0.121621646,0.013676458,0.034040525,0.267991405,0.103748411,0.000927701,0.482601613,0.231082669,0.00717639,0.001595399,0.002393939,0.001398476,0.007708924,0.003199063,0.026148844,0.009979064,0.090070572,0.017268959,0.001336835,1.77586861,1.099686562,0.382963351,0.957386489,0.38937958,0.507216367,1.008411446,0.46341363,0.022656924,0.553675059,27.68817647,2.816729591,1.40191243,5.615275516,0.219784831,2.395266785,0.103095439,3.405249575,8.710793025,0.112190321,3.633293988,1.384879683,0.301018841,2.177870652,0.62110134,1.182964151,2.092721756,0.058585523,0.217269208
S16,0.000963867,0.002056233,0.006154075,0.016603314,0.01017591,0.034226048,0.019468595,0.000322362,0.000435612,0.000156501,0.000630202,0.001881916,0.010365049,0.009443308,0.008009694,0.00448087,0.014526237,0.006616228,0.000655987,0.000110742,0.00056742,0.037093912,0.024402438,0.02811508,0.180078528,0.15035057,0.001576698,0.593726974,0.284491667,0.024795227,0.004310929,0.00468564,0.002438669,0.000419923,0.003452054,0.004152918,0.003928989,0.039015182,0.024204659,0.100644372,0.0395705,0.00376372,0.000818616,0.000954712,0.000543907,0.006983289,0.002670166,0.201004059,0.001966684,0.001418775,0.008461609,0.001633976,0.012375504,0.025678781,0.01545757,0.004793355,0.001094838,0.001902805,0.02393381,0.000817413,0.000855848,0.003161685,0.001902805,0.02393381,0.011211996,0.000855848,0.003161685,0.005532274,0.002794458,0.002334133,0.001285128,0.002794458,0.003200589,0.002826388,0.012775425,0.002509055,0.011910264,0.004404824,0.00239549,0.003275886,0.003352648,0.002805922,0.006593748,0.003622494,0.00117762,0.133505854,0.012554011,0.024296163,0.253378423,0.109546269,0.001566952,0.366785751,0.25774199,0.004826701,0.00180898,0.001660347,0.001363995,0.005362049,0.003099874,0.022245696,0.009743623,0.057587186,0.017404128,0.00133336,1.316284816,0.942940364,0.505833809,1.073479258,0.255175746,0.722755135,1.016733503,0.420988681,0.054754244,0.639303592,28.7809606,3.101145702,1.402551355,3.81383751,0.195870996,1.833660105,0.11637144,4.211994764,8.447672629,0.110068669,3.339867869,1.560681708,0.467794552,2.072850033,0.549449493,2.141206382,3.549150687,0.016783968,0.038305647
S17,0.000875422,0.002010192,0.003830418,0.019950308,0.006789338,0.026425873,0.006809562,0.000131052,0.000319711,8.39E-05,0.000367191,0.000908918,0.005921932,0.00596884,0.004790736,0.002903675,0.010902984,0.00405975,0.000365166,6.72E-05,0.0003717,0.030959084,0.013515579,0.02361751,0.170320426,0.136574829,0.000982787,0.686264177,0.117406259,0.021488696,0.003074017,0.004062808,0.001397703,0.000558997,0.003308032,0.003357224,0.002225867,0.027692462,0.017714478,0.085723315,0.018955725,0.003241215,0.000450359,0.001018379,0.000241319,0.007588005,0.004516456,0.264931978,0.003646388,0.001462919,0.011890508,0.001762238,0.021103642,0.034359891,0.020044528,0.006123583,0.000838832,0.00185789,0.026405711,0.001273406,0.000900191,0.003871849,0.00185789,0.026405711,0.012303607,0.000900191,0.003871849,0.008264902,0.002635526,0.002101659,0.001961034,0.002635526,0.002659924,0.004552927,0.025828025,0.005301113,0.014280284,0.005196364,0.002856439,0.006321111,0.007085725,0.003328144,0.010234763,0.005078537,0.001530278,0.132022931,0.017327647,0.035749787,0.466957754,0.134752325,0.001456543,0.682018557,0.292737113,0.009621289,0.001642668,0.003195625,0.001954711,0.008133552,0.007678193,0.03342129,0.026347655,0.080442886,0.035426703,0.001223638,1.196279575,1.133515906,0.536844998,1.310052448,0.289307288,0.859562577,0.871542988,0.509340002,0.037132515,0.392532072,31.37776065,3.0667148,1.628553349,7.657308101,0.226632118,2.398201191,0.020651814,5.584666265,6.241791417,0.119523836,4.431958993,2.024121004,0.654404816,3.143158981,0.96671208,3.039028505,3.169011694,0.011291044,0.026307353
S18,0.001393087,0.002419067,0.004284596,0.012390565,0.006716388,0.022740004,0.008365376,0.000522385,0.00032975,0.000265405,0.000483483,0.001284396,0.004777432,0.006654342,0.003266181,0.003657133,0.008830741,0.005657261,0.000420845,7.03E-05,0.00054214,0.038120553,0.014658151,0.021210728,0.095949193,0.122331295,0.001716078,0.336018274,0.157739839,0.016050734,0.004615839,0.003292909,0.005377552,0.000358744,0.002460093,0.002582982,0.002524266,0.011954063,0.012634351,0.048252856,0.018524684,0.002216702,0.000757877,0.000463627,0.000671673,0.009803094,0.003922167,0.218122601,0.003789561,0.001188344,0.004421872,0.00136645,0.009001515,0.017913685,0.016783556,0.002120558,0.000570984,0.00181864,0.017815106,0.000647824,0.001604819,0.002093541,0.00181864,0.017815106,0.009650444,0.001604819,0.002093541,0.003743805,0.003605805,0.001454429,0.001677799,0.003605805,0.002464318,0.004589262,0.008829731,0.003556636,0.006294896,0.004142328,0.001337068,0.00308753,0.002279832,0.00160093,0.003298459,0.004277069,0.001095065,0.090335838,0.006887349,0.018101414,0.169778301,0.076207706,0.001550947,0.228592292,0.229013251,0.003686499,0.001854217,0.00098349,0.001900184,0.005784155,0.003053637,0.017196068,0.00821695,0.03007957,0.018580827,0.000837269,1.3604625,0.84142834,0.452090603,1.409051468,0.455699884,0.667612525,1.750143266,0.466392502,0.038774232,0.575981943,26.99060318,2.603670794,2.021653075,4.07272059,0.459295607,2.710749511,0.195709799,4.298712694,14.56226997,0.165715228,4.661072179,1.314700563,0.462362171,1.840017855,0.765112993,1.638040584,3.362698203,0.029295904,0.063645188
S19,0.001494779,0.003180188,0.00825212,0.044327113,0.01735001,0.05351838,0.021473636,0.00048673,0.000358028,0.000431456,0.0004795,0.002837921,0.009821099,0.021107338,0.009988433,0.008464174,0.024101887,0.01157248,0.000648368,0.000151611,0.000462363,0.032028016,0.037321462,0.050997956,0.298688107,0.205210057,0.001598809,0.826715837,0.256535854,0.031411929,0.006829795,0.005275642,0.00365463,0.000343071,0.002342124,0.004250259,0.007659274,0.049052204,0.035465037,0.125149052,0.05508376,0.004893387,0.000934459,0.000984829,0.000508332,0.009332983,0.001799493,0.143198246,0.002866186,0.002665124,0.006202626,0.002114738,0.012947778,0.017726706,0.014031526,0.004328301,0.000434733,0.002235221,0.023342211,0.001076996,0.001796962,0.005979007,0.002235221,0.023342211,0.011669274,0.001796962,0.005979007,0.010885908,0.00207685,0.002373011,0.002658887,0.00207685,0.004108667,0.00495277,0.018419734,0.005954384,0.019397971,0.006960944,0.001534445,0.005697458,0.006081414,0.002660043,0.007070713,0.004803165,0.001424645,0.086046626,0.014654424,0.029910172,0.358989296,0.13561833,0.000895498,0.411208871,0.220047012,0.008269839,0.001735613,0.002532435,0.00129308,0.006880575,0.004066587,0.021828237,0.01352309,0.047286614,0.022380942,0.001069499,1.956386187,1.422834429,0.630166657,1.568904418,0.52151729,0.891789225,1.415234327,0.48942089,0.019761351,0.650565594,25.36422767,2.77990262,1.54259579,6.190588813,0.155808383,2.776367718,0.140325927,3.252844995,9.254578165,0.129336124,3.661872704,1.666189665,0.413916693,1.441189523,0.466948173,2.036470984,2.988321335,0.025404817,0.048377432
S20,0.000710436,0.001151196,0.001861227,0.008730765,0.006008356,0.018473101,0.006558225,5.35E-05,0.000242834,0.000108312,0.000732208,0.000808508,0.002911625,0.006219481,0.001911355,0.00322571,0.010606095,0.004294991,0.000284734,0.000111931,0.000557694,0.030921243,0.009938283,0.011386717,0.166267164,0.087377461,0.000752769,0.442403488,0.101866241,0.016323146,0.002389189,0.003467055,0.001208479,0.00046945,0.002700125,0.001804868,0.001519907,0.017573584,0.013810461,0.062561472,0.021177271,0.001929378,0.000329543,0.000723735,0.000199549,0.004188904,0.006754195,0.209143781,0.004111046,0.001569005,0.006234673,0.001455215,0.011255908,0.016485583,0.012387528,0.004947808,0.001347971,0.001708198,0.024301765,0.000900788,0.003482567,0.004877404,0.001708198,0.024301765,0.009875417,0.003482567,0.004877404,0.003409606,0.006008359,0.002700824,0.002284916,0.006008359,0.001682588,0.001793422,0.011625597,0.002572571,0.006249754,0.001080871,0.002043939,0.002843232,0.003286348,0.001329851,0.005887737,0.004442866,0.00246216,0.113494803,0.015957818,0.017276667,0.274809761,0.077410313,0.001004569,0.267057575,0.153602077,0.003554387,0.001620682,0.001454368,0.001180563,0.005347015,0.004249862,0.025556278,0.007186666,0.030358518,0.01506609,0.000604,0.784017282,0.812649241,0.440633867,1.322627956,0.235020662,0.569461186,0.923832087,0.553852356,0.12241342,0.772324141,29.42317963,3.22933502,1.809619552,3.631886849,0.239121489,1.705925359,0.114875092,2.832712754,9.387443227,0.149526021,3.233862088,1.738800194,0.38499106,1.915506046,0.549016051,1.386598537,3.092037801,0.006563208,0.015751584
S21,0.001355373,0.002509219,0.007419763,0.031595352,0.011980821,0.047845775,0.011797898,0.000124901,0.000560613,0.000140002,0.000518955,0.002421074,0.018116497,0.020803677,0.020348358,0.007900753,0.024067919,0.006674314,0.000444301,0.000191978,0.000446668,0.026474579,0.021199826,0.031983594,0.252530958,0.176878963,0.000925854,0.68727022,0.210140142,0.01895724,0.00233602,0.004222461,0.001345673,0.000582024,0.003259984,0.004042593,0.004112767,0.043724144,0.023299557,0.106989034,0.022829887,0.002505332,0.000351536,0.000935129,0.000217827,0.007596566,0.00226086,0.203653942,0.002716284,0.000693008,0.010120718,0.002341422,0.019222854,0.019364375,0.012650567,0.002766613,0.000418682,0.001776854,0.017048909,0.000943986,0.002580018,0.004780978,0.001776854,0.017048909,0.007409339,0.002580018,0.004780978,0.007360355,0.002751141,0.001919747,0.002972019,0.002751141,0.003341181,0.002963516,0.021808319,0.00335958,0.012633738,0.002515649,0.002086685,0.004412858,0.005120396,0.00106397,0.008181523,0.002526347,0.0012426,0.063466883,0.00825887,0.023839302,0.324146638,0.063629083,0.000495229,0.347233422,0.152233214,0.004911236,0.001560587,0.001876896,0.001275588,0.004564639,0.00326018,0.027804957,0.010249588,0.040801738,0.014451656,0.00059121,1.977290967,1.417748273,0.613550101,1.991335121,0.504145243,0.799353947,1.111749412,0.410966916,0.03599955,0.555503401,25.5980716,2.783882787,1.900631461,6.070815313,0.103808579,2.524994087,0.043190872,4.839970469,5.995626308,0.136540942,5.034901615,1.932923546,0.459334431,2.736336781,0.966939753,2.21570782,2.054249725,0.019338647,0.062339174
S22,0.001336186,0.002012094,0.004416864,0.01422187,0.007849485,0.036117942,0.009721631,0.00033384,0.000439587,0.000255563,0.000656933,0.000782803,0.002940699,0.007446929,0.003365174,0.003025646,0.008425239,0.004614703,0.000373922,9.68E-05,0.000448168,0.030074184,0.012326258,0.014608116,0.134742586,0.120077293,0.000869587,0.384190245,0.135034855,0.017965047,0.003063158,0.003686285,0.001724167,0.000589777,0.003027557,0.001853871,0.003655611,0.02193518,0.018248446,0.085766711,0.020696245,0.0025344,0.000489548,0.000677638,0.000355845,0.0075779,0.002854749,0.16435658,0.001449919,0.00102872,0.005726339,0.00172153,0.008485867,0.01578961,0.012300056,0.003736651,0.000844084,0.002067531,0.017974235,0.000983257,0.001234465,0.001362294,0.002067531,0.017974235,0.008365,0.001234465,0.001362294,0.005054425,0.001801537,0.001619885,0.001416806,0.001801537,0.002960367,0.003522868,0.012648984,0.002861433,0.01241267,0.004634132,0.001259496,0.002394227,0.003658423,0.002053933,0.005420557,0.00337007,0.001611769,0.091632894,0.006778646,0.028352173,0.216730588,0.093581488,0.0011708,0.377791234,0.220191737,0.005126697,0.001655077,0.001509023,0.001718204,0.004962721,0.003235784,0.025875679,0.01122402,0.037196083,0.018890759,0.000909437,2.184637416,1.127255614,0.668875025,1.734596041,0.616180629,1.147418342,1.603349446,0.539625547,0.15828794,1.188263541,25.86340604,2.915654014,1.705831745,5.454107627,0.192101694,2.551591738,0.090576643,4.060900106,8.178161472,0.260371895,5.180592785,1.368503748,0.408543495,3.452293263,0.922244614,2.429464082,3.782835257,0.018681368,0.044532806
S23,0.001383703,0.004565525,0.007051619,0.03422266,0.0102757,0.042260478,0.015139894,0.000404072,0.00036766,0.000221203,0.000542662,0.001599011,0.005504578,0.012399454,0.005313684,0.005080341,0.015818318,0.007540923,0.000460157,0.000103773,0.000607838,0.043324434,0.027128968,0.032592935,0.210973204,0.191655178,0.001402084,0.767091726,0.17399782,0.021055531,0.004839072,0.005055403,0.002042337,0.000672775,0.003906077,0.003277229,0.005058844,0.034459702,0.026619285,0.09905437,0.026789707,0.002850905,0.000581897,0.000714218,0.000339948,0.008685905,0.004464369,0.186957677,0.003788491,0.002279883,0.009410085,0.001889227,0.016442305,0.017720729,0.015494632,0.002915932,0.000645787,0.002387068,0.024751177,0.002019505,0.002029557,0.004912282,0.002387068,0.024751177,0.012000604,0.002029557,0.004912282,0.007666304,0.003007518,0.002625062,0.002500591,0.003007518,0.004326982,0.004827231,0.016292858,0.00363827,0.013479847,0.00401423,0.001677934,0.004803011,0.004738839,0.001717845,0.006616597,0.002735349,0.001528637,0.091968445,0.012568254,0.025344319,0.311321862,0.101558912,0.001515664,0.255515115,0.19603811,0.005057842,0.00177916,0.001533397,0.001209861,0.007328132,0.004385208,0.025008343,0.011673184,0.049289714,0.013499408,0.000825387,2.045547022,1.509138792,1.024182581,1.614084753,0.37257073,0.7873689,1.364342367,0.455107438,0.072732641,0.708357784,34.62811318,3.876520182,2.200701063,7.021596672,0.205786173,2.913140903,0.231596994,5.582626375,8.727097741,0.260326527,6.247761111,2.109681756,0.566529116,3.576645274,0.959233891,2.286658264,4.067214238,0.025450358,0.046785999
S24,0.000887308,0.002300369,0.004167224,0.013072223,0.00753425,0.037788455,0.009075369,0.000169443,0.000414283,0.000170317,0.00054554,0.002639783,0.005801198,0.01982537,0.004969847,0.008359987,0.025267599,0.012005308,0.000758859,0.000180802,0.000242612,0.031825702,0.026141964,0.02458517,0.21925989,0.17414955,0.001113982,0.774828,0.204602276,0.020035972,0.003411125,0.004808695,0.002118963,0.00041721,0.003350803,0.002965204,0.00352163,0.038214264,0.029174799,0.109778563,0.025769325,0.003701323,0.000732694,0.000877747,0.00030139,0.006151468,0.002451271,0.227222978,0.003320529,0.001934368,0.012221584,0.002103168,0.018432397,0.032437365,0.016645471,0.004765699,0.00041841,0.0025951,0.033341766,0.001032888,0.002422066,0.005059091,0.0025951,0.033341766,0.016740538,0.002422066,0.005059091,0.010364047,0.002621348,0.00342885,0.003581314,0.002621348,0.002778395,0.002858328,0.015496012,0.003640251,0.015650577,0.003695788,0.001910847,0.002793243,0.004450172,0.002841243,0.006746846,0.003481477,0.000674767,0.077833096,0.014464267,0.028066266,0.366847079,0.120433097,0.001140892,0.438799484,0.194698772,0.00696398,0.00190342,0.00245069,0.001653023,0.005474056,0.005201709,0.027623834,0.013238138,0.084022403,0.021302194,0.001399425,1.548525011,1.053413907,0.51421482,1.658203826,0.260101245,0.915903642,1.001572147,0.462257763,0.032277939,0.571750872,34.35209336,4.712848664,2.057908816,6.057139244,0.255628765,3.070596149,0.064598456,6.130543657,9.454346946,0.18067478,7.29189297,2.483025458,0.41033864,2.654388099,1.101163617,4.254079366,4.046225056,0.03650784,0.06902827
S25,0.002289831,0.003209693,0.006657677,0.032481305,0.012365836,0.089421393,0.010689703,0.000395869,0.001040554,0.000173052,0.000683985,0.001042517,0.003557222,0.013568971,0.002469757,0.004016342,0.022191839,0.004116775,0.000669848,0.000191538,0.000493166,0.033729325,0.012175616,0.017149102,0.225046876,0.141989136,0.001036932,0.951742591,0.112822593,0.031591524,0.003034956,0.005778458,0.001370887,0.000474282,0.004167983,0.00319093,0.003802159,0.043807125,0.026239062,0.170724813,0.016726836,0.006168372,0.000722929,0.002427468,0.000556728,0.027318238,0.012238506,0.351402666,0.004188943,0.003222466,0.013985877,0.002476565,0.022739465,0.051206749,0.032040681,0.009457552,0.001235785,0.003888205,0.022712677,0.00185171,0.004628969,0.004650748,0.003888205,0.022712677,0.014704154,0.004628969,0.004650748,0.004137386,0.003352029,0.003978224,0.002278284,0.003352029,0.006391511,0.004711767,0.030229849,0.005999584,0.03433823,0.005802987,0.001306969,0.004952489,0.005421265,0.002024723,0.006625659,0.002934999,0.002412928,0.10433321,0.009216427,0.020796923,0.352988741,0.092540758,0.001348821,0.471036249,0.19093594,0.007507937,0.002045516,0.002753762,0.00145174,0.006048758,0.00392703,0.029553427,0.013584586,0.068452778,0.015934822,0.001658744,3.782928882,1.549863074,1.252078858,3.857959109,1.022623358,3.05927849,1.776220625,0.495701679,0.082689465,1.037991102,30.23897148,2.926437649,1.31232306,5.734686541,0.090261287,2.447532403,0.011672397,7.249199863,6.2994445,0.249020094,5.624966904,1.671071116,0.629064118,3.618689405,1.174781038,3.76704468,3.573259875,0.017515804,0.033777784
